OrderID,ProductID,Quantity,UnitPrice,LineTotal
ORD-0007322,2377,1,91.53,91.53
ORD-0007322,11382,2,113.41,226.82
ORD-0007322,5796,3,139.99,419.97
ORD-0007322,13459,3,11.39,34.17
ORD-0007322,6246,3,32.54,97.62
ORD-0007323,9432,1,15.7,15.7
ORD-0007324,10118,3,82.01,246.03
ORD-0007324,7149,2,126.05,252.1
ORD-0007324,672,1,119.08,119.08
ORD-0007325,13066,3,50.38,151.14
ORD-0007326,5110,1,57.6,57.6
ORD-0007326,14708,1,109.8,109.8
ORD-0007326,8912,1,21.54,21.54
ORD-0007326,14609,2,52.21,104.42
ORD-0007326,3960,1,34.94,34.94
ORD-0007327,8562,3,35.86,107.58
ORD-0007327,9325,3,138.62,415.86
ORD-0007328,38,3,63.79,191.37
ORD-0007328,14279,1,65.2,65.2
ORD-0007328,4340,2,138.1,276.2
ORD-0007329,8539,2,84.76,169.52
ORD-0007329,14022,2,30.26,60.52
ORD-0007330,3050,3,144.15,432.45
ORD-0007330,618,3,84.72,254.16
ORD-0007330,11933,1,137.76,137.76
ORD-0007331,14660,3,144.84,434.52
ORD-0007332,4584,1,130.89,130.89
ORD-0007332,2192,2,42.38,84.76
ORD-0007332,7127,3,121.81,365.43
ORD-0007333,10164,2,44.06,88.12
ORD-0007333,5883,1,37.99,37.99
ORD-0007333,6980,2,95.39,190.78
ORD-0007333,2431,1,17.76,17.76
ORD-0007334,12352,3,35.39,106.17
ORD-0007334,8492,1,15.18,15.18
ORD-0007335,13099,3,107.58,322.74
ORD-0007335,1899,3,137.04,411.12
ORD-0007335,1890,3,21.19,63.57
ORD-0007336,1048,2,90.49,180.98
ORD-0007336,8197,1,108.88,108.88
ORD-0007337,2521,3,19.07,57.21
ORD-0007337,907,1,59.49,59.49
ORD-0007337,9374,3,34.3,102.9
ORD-0007338,2559,1,125.73,125.73
ORD-0007338,7174,1,65.78,65.78
ORD-0007339,12298,1,11,11
ORD-0007339,12374,1,74.87,74.87
ORD-0007339,14745,3,86.79,260.37
ORD-0007339,11530,1,85.4,85.4
ORD-0007339,13501,2,13.69,27.38
ORD-0007340,5053,3,121.7,365.1
ORD-0007340,14213,2,105.95,211.9
ORD-0007340,14094,1,94.26,94.26
ORD-0007340,3809,1,66.1,66.1
ORD-0007340,5838,2,123.89,247.78
ORD-0007341,12003,2,100.86,201.72
ORD-0007342,3323,2,145.33,290.66
ORD-0007342,1635,2,54.13,108.26
ORD-0007343,5710,1,60.79,60.79
ORD-0007343,9067,3,61.53,184.59
ORD-0007343,11981,1,95.64,95.64
ORD-0007343,9378,3,48.11,144.33
ORD-0007343,14553,1,124.2,124.2
ORD-0007344,10406,2,129.55,259.1
ORD-0007344,2931,1,44.92,44.92
ORD-0007344,12999,3,52.83,158.49
ORD-0007345,12086,3,143.99,431.97
ORD-0007345,6321,1,20.51,20.51
ORD-0007345,8890,3,86.85,260.55
ORD-0007345,7759,2,109.04,218.08
ORD-0007346,8363,2,89.96,179.92
ORD-0007346,8367,3,73.54,220.62
ORD-0007346,14952,1,51.5,51.5
ORD-0007346,14975,1,115.1,115.1
ORD-0007346,1969,3,112.78,338.34
ORD-0007347,685,1,87.14,87.14
ORD-0007347,7217,3,122.03,366.09
ORD-0007348,4266,2,23.33,46.66
ORD-0007349,14250,3,146.37,439.11
ORD-0007349,9140,3,82.64,247.92
ORD-0007349,7881,3,146.26,438.78
ORD-0007349,8618,1,62.48,62.48
ORD-0007349,8558,3,142.46,427.38
ORD-0007350,7967,2,13.33,26.66
ORD-0007350,12373,1,66.79,66.79
ORD-0007350,11098,2,69.14,138.28
ORD-0007351,62,3,97.15,291.45
ORD-0007351,6830,1,111.53,111.53
ORD-0007351,9754,2,139.68,279.36
ORD-0007351,6160,2,43.25,86.5
ORD-0007352,2584,2,129.21,258.42
ORD-0007352,2041,3,144.57,433.71
ORD-0007353,14326,1,52.8,52.8
ORD-0007353,10713,3,65.65,196.95
ORD-0007353,6358,2,102.4,204.8
ORD-0007353,1056,3,100.4,301.2
ORD-0007354,2741,2,119.89,239.78
ORD-0007354,5749,1,52.65,52.65
ORD-0007354,3172,1,64.51,64.51
ORD-0007355,11360,2,132.3,264.6
ORD-0007355,8699,1,111.5,111.5
ORD-0007356,10846,3,45.81,137.43
ORD-0007356,11335,3,41.91,125.73
ORD-0007356,10132,3,33.68,101.04
ORD-0007356,11709,2,111.69,223.38
ORD-0007357,1848,3,128.78,386.34
ORD-0007357,4328,3,96.68,290.04
ORD-0007357,9567,3,45.44,136.32
ORD-0007357,8938,1,99.31,99.31
ORD-0007358,2306,2,109.23,218.46
ORD-0007358,2425,2,89.62,179.24
ORD-0007358,10349,3,68.76,206.28
ORD-0007359,10529,2,66.78,133.56
ORD-0007359,4672,2,131.09,262.18
ORD-0007360,3638,2,65.7,131.4
ORD-0007360,4546,2,100.06,200.12
ORD-0007360,8701,1,83.44,83.44
ORD-0007361,7133,1,46.79,46.79
ORD-0007361,9307,2,50.47,100.94
ORD-0007361,7845,3,20.34,61.02
ORD-0007362,4668,3,67.6,202.8
ORD-0007362,14727,1,15.79,15.79
ORD-0007362,14860,2,102.13,204.26
ORD-0007362,14949,3,29.68,89.04
ORD-0007363,888,2,47.9,95.8
ORD-0007363,4783,3,66.77,200.31
ORD-0007363,8853,3,66.53,199.59
ORD-0007363,12637,2,50.21,100.42
ORD-0007364,6920,3,141.51,424.53
ORD-0007364,6938,3,23.89,71.67
ORD-0007364,4819,1,141.01,141.01
ORD-0007364,9078,3,41.44,124.32
ORD-0007365,12116,1,26.17,26.17
ORD-0007365,9900,3,138.4,415.2
ORD-0007366,4121,2,141,282
ORD-0007367,2879,2,111.99,223.98
ORD-0007368,9489,2,126.07,252.14
ORD-0007368,13461,2,75.5,151
ORD-0007368,5114,2,26.83,53.66
ORD-0007368,5187,3,95.84,287.52
ORD-0007369,13516,1,138.18,138.18
ORD-0007369,7116,3,109.51,328.53
ORD-0007369,1502,2,61.98,123.96
ORD-0007370,6093,2,41.02,82.04
ORD-0007370,10988,2,33.37,66.74
ORD-0007370,5551,3,71.68,215.04
ORD-0007370,6918,3,117.92,353.76
ORD-0007371,572,3,137.33,411.99
ORD-0007371,1047,2,139.78,279.56
ORD-0007371,8194,1,118.08,118.08
ORD-0007372,14031,3,136.48,409.44
ORD-0007372,1904,3,70.88,212.64
ORD-0007372,14911,1,67.98,67.98
ORD-0007373,7889,3,25.5,76.5
ORD-0007373,5330,2,112.8,225.6
ORD-0007373,10359,2,71.59,143.18
ORD-0007373,7595,2,16.21,32.42
ORD-0007373,5373,3,28.37,85.11
ORD-0007374,12357,2,100.49,200.98
ORD-0007374,11089,1,58.83,58.83
ORD-0007374,12848,3,76.26,228.78
ORD-0007374,999,3,79.91,239.73
ORD-0007375,11458,1,21.22,21.22
ORD-0007375,3440,2,117.39,234.78
ORD-0007375,6543,3,22.34,67.02
ORD-0007375,9049,3,45.07,135.21
ORD-0007376,6114,1,123.27,123.27
ORD-0007376,14100,2,13.7,27.4
ORD-0007376,11719,1,82.01,82.01
ORD-0007377,9634,1,124.29,124.29
ORD-0007377,7726,3,147.01,441.03
ORD-0007377,11104,2,148.94,297.88
ORD-0007377,5588,2,93.44,186.88
ORD-0007378,5342,3,136.11,408.33
ORD-0007378,9522,2,90.88,181.76
ORD-0007379,7097,1,140.47,140.47
ORD-0007379,13869,1,148.02,148.02
ORD-0007380,10132,2,33.68,67.36
ORD-0007380,14912,1,125.77,125.77
ORD-0007381,9491,3,87.29,261.87
ORD-0007381,4176,2,42.44,84.88
ORD-0007381,7504,1,110.73,110.73
ORD-0007382,14482,1,77.13,77.13
ORD-0007383,6054,3,68.83,206.49
ORD-0007383,7218,3,99.84,299.52
ORD-0007383,2566,1,73.91,73.91
ORD-0007383,13016,3,10.59,31.77
ORD-0007384,7214,1,11.07,11.07
ORD-0007385,73,3,143.23,429.69
ORD-0007385,7339,3,139.11,417.33
ORD-0007385,5046,1,80.78,80.78
ORD-0007385,5629,2,40.57,81.14
ORD-0007386,13310,2,29.15,58.3
ORD-0007386,5990,3,130.58,391.74
ORD-0007386,13350,2,145.51,291.02
ORD-0007386,7269,3,98.91,296.73
ORD-0007387,14331,1,128.65,128.65
ORD-0007387,8292,1,34.67,34.67
ORD-0007387,10729,3,85.67,257.01
ORD-0007388,2354,2,100.26,200.52
ORD-0007388,2418,1,55.27,55.27
ORD-0007389,11352,1,54.35,54.35
ORD-0007389,9505,1,15.24,15.24
ORD-0007390,7009,3,64.73,194.19
ORD-0007390,8724,2,36.16,72.32
ORD-0007391,4422,2,93.27,186.54
ORD-0007391,7696,2,64.18,128.36
ORD-0007391,13881,2,64.87,129.74
ORD-0007391,4528,2,109.58,219.16
ORD-0007392,2266,2,68.84,137.68
ORD-0007393,12852,2,18.73,37.46
ORD-0007393,8121,3,92.47,277.41
ORD-0007393,5317,1,83.46,83.46
ORD-0007394,9594,2,64.82,129.64
ORD-0007394,1804,3,44.87,134.61
ORD-0007394,4455,1,42.96,42.96
ORD-0007395,730,3,33.41,100.23
ORD-0007396,2085,3,134.85,404.55
ORD-0007396,2617,2,44.09,88.18
ORD-0007397,5488,2,135.86,271.72
ORD-0007397,5549,2,79.17,158.34
ORD-0007397,8457,3,37.63,112.89
ORD-0007397,13386,2,85.73,171.46
ORD-0007397,11009,1,41.53,41.53
ORD-0007398,6788,2,124.11,248.22
ORD-0007398,7764,1,91.92,91.92
ORD-0007398,12874,1,60.59,60.59
ORD-0007399,2110,3,22.76,68.28
ORD-0007399,13457,3,109.47,328.41
ORD-0007399,3761,1,142.97,142.97
ORD-0007400,2010,1,89.64,89.64
ORD-0007401,4036,3,38.59,115.77
ORD-0007401,11332,1,47.58,47.58
ORD-0007402,3464,1,60.39,60.39
ORD-0007403,6486,3,108.95,326.85
ORD-0007403,2924,2,111.13,222.26
ORD-0007403,13447,3,115.98,347.94
ORD-0007403,4876,2,111.97,223.94
ORD-0007403,5722,1,136.85,136.85
ORD-0007404,8734,3,135.15,405.45
ORD-0007404,12710,3,16.06,48.18
ORD-0007404,13521,2,15.7,31.4
ORD-0007404,4597,1,130.28,130.28
ORD-0007404,2280,3,35.05,105.15
ORD-0007405,3200,1,118.33,118.33
ORD-0007405,9031,3,134.59,403.77
ORD-0007405,14573,1,142.32,142.32
ORD-0007405,7264,2,25.5,51
ORD-0007405,3519,2,41,82
ORD-0007406,10703,1,27.7,27.7
ORD-0007407,3551,3,128.09,384.27
ORD-0007407,13698,3,16.42,49.26
ORD-0007408,3412,3,53.11,159.33
ORD-0007408,8511,2,57.48,114.96
ORD-0007408,11578,2,56.69,113.38
ORD-0007408,13927,1,11.35,11.35
ORD-0007409,10149,3,53.28,159.84
ORD-0007410,13901,2,29.27,58.54
ORD-0007411,4721,3,95.49,286.47
ORD-0007411,13249,1,126.56,126.56
ORD-0007412,6702,2,149.56,299.12
ORD-0007412,3501,1,125.4,125.4
ORD-0007412,2418,2,55.27,110.54
ORD-0007412,13909,2,25.1,50.2
ORD-0007413,10905,3,146.82,440.46
ORD-0007414,939,1,113.59,113.59
ORD-0007415,448,1,132.91,132.91
ORD-0007416,5989,2,129.81,259.62
ORD-0007416,9252,1,90.45,90.45
ORD-0007417,5606,1,27.17,27.17
ORD-0007417,3604,1,144.1,144.1
ORD-0007418,5347,1,121.71,121.71
ORD-0007418,1297,1,142.36,142.36
ORD-0007418,1075,1,132.78,132.78
ORD-0007418,5698,3,83.45,250.35
ORD-0007419,6031,2,88.32,176.64
ORD-0007419,11742,2,102.95,205.9
ORD-0007419,12487,2,144.67,289.34
ORD-0007419,6003,2,145.8,291.6
ORD-0007420,11337,3,117.33,351.99
ORD-0007420,882,2,60.64,121.28
ORD-0007420,6774,2,17.85,35.7
ORD-0007421,2288,2,123.65,247.3
ORD-0007421,2850,3,72.25,216.75
ORD-0007421,12095,3,112.22,336.66
ORD-0007421,11106,2,21.44,42.88
ORD-0007422,10450,1,21.95,21.95
ORD-0007422,6865,2,149.72,299.44
ORD-0007422,3908,1,37.31,37.31
ORD-0007423,6716,3,129.55,388.65
ORD-0007423,5658,3,125.24,375.72
ORD-0007424,3459,1,128.01,128.01
ORD-0007425,10026,3,129.84,389.52
ORD-0007425,1920,1,62.72,62.72
ORD-0007425,7873,1,23.39,23.39
ORD-0007425,13252,2,84.73,169.46
ORD-0007426,7660,2,34.06,68.12
ORD-0007426,12652,3,24.02,72.06
ORD-0007426,6709,3,26.56,79.68
ORD-0007426,12007,1,145.59,145.59
ORD-0007426,6547,2,75.57,151.14
ORD-0007427,611,1,110.77,110.77
ORD-0007427,1789,2,33.1,66.2
ORD-0007427,6931,1,85.96,85.96
ORD-0007427,10779,1,95.01,95.01
ORD-0007428,2278,3,106.23,318.69
ORD-0007429,3147,1,131.6,131.6
ORD-0007429,13042,1,32.03,32.03
ORD-0007429,9520,2,121.07,242.14
ORD-0007429,14544,2,141.01,282.02
ORD-0007430,55,2,42.84,85.68
ORD-0007430,2383,1,80.97,80.97
ORD-0007430,8011,3,114.31,342.93
ORD-0007430,3334,3,124.76,374.28
ORD-0007430,14124,2,39.46,78.92
ORD-0007431,1711,3,57.6,172.8
ORD-0007431,14135,1,68.72,68.72
ORD-0007431,14715,2,102.66,205.32
ORD-0007431,7173,1,20.05,20.05
ORD-0007432,7124,1,51.89,51.89
ORD-0007432,5168,3,126.14,378.42
ORD-0007432,1787,2,18.18,36.36
ORD-0007433,13102,3,139.28,417.84
ORD-0007434,9139,3,136.95,410.85
ORD-0007434,11428,3,72.9,218.7
ORD-0007434,10592,3,10.59,31.77
ORD-0007435,32,3,46.66,139.98
ORD-0007435,14032,1,109.06,109.06
ORD-0007436,13494,3,46.39,139.17
ORD-0007436,9947,1,75.33,75.33
ORD-0007437,9929,3,24.05,72.15
ORD-0007437,13236,3,74.3,222.9
ORD-0007437,1452,2,110.83,221.66
ORD-0007437,6492,3,115.21,345.63
ORD-0007437,241,1,85.83,85.83
ORD-0007438,12612,1,29.07,29.07
ORD-0007438,2563,1,84.65,84.65
ORD-0007439,12530,1,117.96,117.96
ORD-0007439,2800,2,140.54,281.08
ORD-0007439,6496,2,138.14,276.28
ORD-0007439,3212,3,97.53,292.59
ORD-0007439,6371,1,48.62,48.62
ORD-0007440,7144,1,40.26,40.26
ORD-0007440,8650,3,91.4,274.2
ORD-0007441,3498,1,18.6,18.6
ORD-0007441,6106,2,133.67,267.34
ORD-0007441,3062,2,18.83,37.66
ORD-0007441,7383,3,14.85,44.55
ORD-0007441,9320,3,128.76,386.28
ORD-0007442,2811,2,98.86,197.72
ORD-0007442,1690,1,109.49,109.49
ORD-0007442,7212,3,46.07,138.21
ORD-0007442,12186,3,29.73,89.19
ORD-0007442,9859,1,32.16,32.16
ORD-0007443,13491,1,80.04,80.04
ORD-0007443,7274,2,134.5,269
ORD-0007444,6419,1,72.58,72.58
ORD-0007444,1842,2,129.5,259
ORD-0007444,7727,2,107.11,214.22
ORD-0007444,5884,3,97.02,291.06
ORD-0007444,12706,1,36.61,36.61
ORD-0007445,9785,2,57.04,114.08
ORD-0007446,8180,3,87.59,262.77
ORD-0007446,12246,2,77.46,154.92
ORD-0007446,104,1,48.08,48.08
ORD-0007447,2507,3,45.27,135.81
ORD-0007447,4781,2,39.36,78.72
ORD-0007447,4207,1,40.75,40.75
ORD-0007447,7488,3,53.9,161.7
ORD-0007447,14832,2,106.17,212.34
ORD-0007448,11287,2,64.91,129.82
ORD-0007448,8524,3,55.96,167.88
ORD-0007448,2099,2,100.92,201.84
ORD-0007448,4519,2,22.72,45.44
ORD-0007448,1565,2,139.29,278.58
ORD-0007449,10267,1,79.68,79.68
ORD-0007449,8388,2,112.41,224.82
ORD-0007449,9516,2,97.82,195.64
ORD-0007450,3632,1,73.78,73.78
ORD-0007451,14420,1,70.42,70.42
ORD-0007451,12813,3,137.08,411.24
ORD-0007452,4197,1,37.65,37.65
ORD-0007452,4455,2,42.96,85.92
ORD-0007452,9838,3,29.5,88.5
ORD-0007453,10560,2,106.1,212.2
ORD-0007453,826,3,143.65,430.95
ORD-0007454,8139,2,26.94,53.88
ORD-0007454,4147,2,82.51,165.02
ORD-0007454,4062,1,69.69,69.69
ORD-0007455,4594,3,132.27,396.81
ORD-0007455,2452,2,125.5,251
ORD-0007455,2622,2,48.89,97.78
ORD-0007455,1156,3,35.25,105.75
ORD-0007456,7057,1,20.44,20.44
ORD-0007457,13815,1,69.05,69.05
ORD-0007457,10362,3,35.46,106.38
ORD-0007457,3239,2,65.74,131.48
ORD-0007458,12386,2,110.52,221.04
ORD-0007458,963,3,49.61,148.83
ORD-0007458,10671,3,47.22,141.66
ORD-0007458,787,3,40.7,122.1
ORD-0007459,7024,1,95.49,95.49
ORD-0007460,13445,1,61.82,61.82
ORD-0007460,11601,2,114.66,229.32
ORD-0007460,14494,1,75.1,75.1
ORD-0007461,9474,3,135.28,405.84
ORD-0007461,14765,3,68.36,205.08
ORD-0007461,1430,1,115.34,115.34
ORD-0007461,1577,1,38.5,38.5
ORD-0007461,12863,1,131.18,131.18
ORD-0007462,4627,3,63.31,189.93
ORD-0007462,5170,1,40.22,40.22
ORD-0007463,5215,1,74.86,74.86
ORD-0007463,14169,3,124.65,373.95
ORD-0007463,5679,1,62.23,62.23
ORD-0007464,3675,1,62.82,62.82
ORD-0007465,2444,1,144.52,144.52
ORD-0007465,10830,2,63.03,126.06
ORD-0007465,3895,2,14.19,28.38
ORD-0007465,14461,3,48.42,145.26
ORD-0007466,7570,2,113.55,227.1
ORD-0007466,187,3,27.29,81.87
ORD-0007466,11479,3,104.14,312.42
ORD-0007467,2981,1,53.24,53.24
ORD-0007467,4903,2,147,294
ORD-0007467,12366,1,132.59,132.59
ORD-0007467,1654,1,76.03,76.03
ORD-0007468,254,3,101.91,305.73
ORD-0007468,1540,3,120.42,361.26
ORD-0007468,1180,1,64.38,64.38
ORD-0007469,9030,3,108.61,325.83
ORD-0007469,7629,1,118.91,118.91
ORD-0007470,6937,3,15.84,47.52
ORD-0007471,2133,3,108.34,325.02
ORD-0007471,11689,3,103.19,309.57
ORD-0007472,6474,1,17.98,17.98
ORD-0007472,1943,3,110.13,330.39
ORD-0007472,6883,3,64.48,193.44
ORD-0007472,8951,2,28.26,56.52
ORD-0007472,9859,3,32.16,96.48
ORD-0007473,1057,1,69.11,69.11
ORD-0007474,8690,2,56.72,113.44
ORD-0007474,10578,2,140.37,280.74
ORD-0007474,14320,3,55.36,166.08
ORD-0007474,7559,1,75.22,75.22
ORD-0007475,9374,3,34.3,102.9
ORD-0007475,4763,2,42.33,84.66
ORD-0007475,8811,2,84.25,168.5
ORD-0007475,3330,1,17.72,17.72
ORD-0007476,1435,2,37.21,74.42
ORD-0007476,8739,2,101.79,203.58
ORD-0007477,6896,2,68.98,137.96
ORD-0007477,11251,1,15.98,15.98
ORD-0007477,7984,1,52.25,52.25
ORD-0007477,12345,1,51.16,51.16
ORD-0007477,3862,3,49,147
ORD-0007478,3551,3,128.09,384.27
ORD-0007479,14893,1,35.66,35.66
ORD-0007479,11936,1,59.78,59.78
ORD-0007479,12988,2,114.08,228.16
ORD-0007479,4377,1,61.35,61.35
ORD-0007480,1939,3,44.76,134.28
ORD-0007480,1325,2,72.25,144.5
ORD-0007480,10602,2,133.52,267.04
ORD-0007480,4315,3,146.38,439.14
ORD-0007481,11931,2,26.78,53.56
ORD-0007482,13277,3,127.4,382.2
ORD-0007482,11078,3,107.92,323.76
ORD-0007482,4033,3,108.39,325.17
ORD-0007483,610,1,70.59,70.59
ORD-0007483,11956,2,30.5,61
ORD-0007484,3063,3,34.59,103.77
ORD-0007484,7368,1,106.25,106.25
ORD-0007484,11668,3,71.26,213.78
ORD-0007484,5479,3,98.98,296.94
ORD-0007484,2411,2,43.44,86.88
ORD-0007485,6369,2,56.42,112.84
ORD-0007485,4516,3,33.49,100.47
ORD-0007485,635,2,62.9,125.8
ORD-0007486,14056,1,121.95,121.95
ORD-0007487,14123,2,77.4,154.8
ORD-0007487,1240,2,108.46,216.92
ORD-0007487,11936,3,59.78,179.34
ORD-0007487,8798,3,70.76,212.28
ORD-0007488,4222,1,107.59,107.59
ORD-0007489,8397,3,141.2,423.6
ORD-0007489,11540,1,82.56,82.56
ORD-0007490,6321,3,20.51,61.53
ORD-0007490,9082,3,37.66,112.98
ORD-0007490,4725,2,145.68,291.36
ORD-0007490,3714,1,38.19,38.19
ORD-0007490,14503,1,28.29,28.29
ORD-0007491,3675,1,62.82,62.82
ORD-0007491,2465,1,10.4,10.4
ORD-0007491,13129,2,99.46,198.92
ORD-0007492,2951,1,79.53,79.53
ORD-0007492,13153,1,139.62,139.62
ORD-0007493,346,3,110.26,330.78
ORD-0007494,12111,1,116.36,116.36
ORD-0007494,10848,3,42.7,128.1
ORD-0007494,4089,2,72.85,145.7
ORD-0007494,7239,1,82.34,82.34
ORD-0007495,9002,2,93.18,186.36
ORD-0007495,6419,2,72.58,145.16
ORD-0007495,2407,1,14.35,14.35
ORD-0007496,8442,1,123.57,123.57
ORD-0007496,590,2,132.8,265.6
ORD-0007496,11063,2,10.75,21.5
ORD-0007497,2788,2,149.47,298.94
ORD-0007497,10169,1,99.9,99.9
ORD-0007497,5042,1,29.32,29.32
ORD-0007497,1394,2,104.38,208.76
ORD-0007498,10789,2,103.15,206.3
ORD-0007499,3725,3,102.24,306.72
ORD-0007499,9017,2,30.06,60.12
ORD-0007499,1590,1,111.62,111.62
ORD-0007499,11812,1,50.59,50.59
ORD-0007500,8038,1,94.7,94.7
ORD-0007501,8614,1,43.94,43.94
ORD-0007502,12054,3,83.2,249.6
ORD-0007502,9657,1,78.4,78.4
ORD-0007503,13711,1,141.43,141.43
ORD-0007504,3890,2,92.2,184.4
ORD-0007505,531,3,42.81,128.43
ORD-0007506,8784,3,129.57,388.71
ORD-0007507,11152,1,124.65,124.65
ORD-0007507,1395,3,86.65,259.95
ORD-0007507,3484,2,73.58,147.16
ORD-0007508,11709,1,111.69,111.69
ORD-0007508,5286,3,113.38,340.14
ORD-0007508,6362,2,14.46,28.92
ORD-0007508,14206,1,42.07,42.07
ORD-0007509,4573,2,28.83,57.66
ORD-0007509,9087,1,135.17,135.17
ORD-0007509,2907,3,20.01,60.03
ORD-0007510,13791,1,131.61,131.61
ORD-0007510,10832,2,50,100
ORD-0007510,6445,3,45.46,136.38
ORD-0007510,232,3,131.63,394.89
ORD-0007511,4350,1,71.9,71.9
ORD-0007512,14000,2,122.85,245.7
ORD-0007512,10283,2,145.56,291.12
ORD-0007513,5011,3,12.22,36.66
ORD-0007513,883,2,95.26,190.52
ORD-0007513,73,2,143.23,286.46
ORD-0007513,7924,2,98.07,196.14
ORD-0007513,2635,2,143.63,287.26
ORD-0007514,8063,1,41.06,41.06
ORD-0007514,10823,2,107.34,214.68
ORD-0007515,13809,1,122.58,122.58
ORD-0007515,13965,1,11.28,11.28
ORD-0007515,12180,2,149.27,298.54
ORD-0007515,681,2,122.94,245.88
ORD-0007516,8780,1,44.56,44.56
ORD-0007516,6819,1,75.33,75.33
ORD-0007516,12661,2,139.82,279.64
ORD-0007517,817,2,146.45,292.9
ORD-0007518,1277,3,48.8,146.4
ORD-0007518,4852,1,119.04,119.04
ORD-0007519,14827,3,75.79,227.37
ORD-0007520,14803,1,61.58,61.58
ORD-0007520,47,3,79.42,238.26
ORD-0007520,3348,3,57.39,172.17
ORD-0007520,14604,2,94.88,189.76
ORD-0007521,2795,3,111.46,334.38
ORD-0007521,10084,3,72.06,216.18
ORD-0007521,6396,1,145.28,145.28
ORD-0007521,5511,2,120.16,240.32
ORD-0007522,276,3,68.59,205.77
ORD-0007522,2884,2,99.21,198.42
ORD-0007523,8451,2,95.27,190.54
ORD-0007523,6055,2,108.82,217.64
ORD-0007524,2466,1,118.08,118.08
ORD-0007524,13392,3,28.73,86.19
ORD-0007524,11253,1,87.56,87.56
ORD-0007524,11681,3,132.58,397.74
ORD-0007525,10745,1,96.07,96.07
ORD-0007525,12406,2,37.52,75.04
ORD-0007525,12757,1,82.39,82.39
ORD-0007525,10326,1,40.76,40.76
ORD-0007525,10556,2,56.54,113.08
ORD-0007526,13194,1,68.28,68.28
ORD-0007526,7057,3,20.44,61.32
ORD-0007526,13863,2,47.4,94.8
ORD-0007527,14288,3,106.57,319.71
ORD-0007528,4625,3,63.96,191.88
ORD-0007528,14421,3,56.59,169.77
ORD-0007529,5964,2,68.34,136.68
ORD-0007529,476,1,135.63,135.63
ORD-0007529,8006,3,88.94,266.82
ORD-0007529,7513,3,146.09,438.27
ORD-0007530,6802,2,104.09,208.18
ORD-0007531,98,1,129.66,129.66
ORD-0007531,8247,3,43.26,129.78
ORD-0007531,7294,2,112.53,225.06
ORD-0007531,14019,2,48.9,97.8
ORD-0007531,1187,3,49.99,149.97
ORD-0007532,8824,1,82.78,82.78
ORD-0007532,14966,3,13.65,40.95
ORD-0007532,80,1,17.32,17.32
ORD-0007532,11145,2,59.19,118.38
ORD-0007532,7678,3,38.88,116.64
ORD-0007533,4360,3,125.62,376.86
ORD-0007533,5859,3,94.48,283.44
ORD-0007534,6535,3,129.74,389.22
ORD-0007534,5467,1,29.05,29.05
ORD-0007534,1219,1,102.56,102.56
ORD-0007534,14154,2,11.74,23.48
ORD-0007534,1859,1,12.76,12.76
ORD-0007535,2281,2,51.68,103.36
ORD-0007535,5025,3,149.38,448.14
ORD-0007535,1403,3,49.2,147.6
ORD-0007535,13184,3,55.95,167.85
ORD-0007535,13920,3,131.21,393.63
ORD-0007536,5016,2,122.73,245.46
ORD-0007537,619,3,54.57,163.71
ORD-0007537,4237,1,71.13,71.13
ORD-0007538,12647,1,141.22,141.22
ORD-0007538,11365,2,23.01,46.02
ORD-0007538,2455,2,63.88,127.76
ORD-0007538,13582,2,39.86,79.72
ORD-0007538,4000,2,57.64,115.28
ORD-0007539,4735,2,74.81,149.62
ORD-0007539,5525,3,112.15,336.45
ORD-0007540,11569,1,126.76,126.76
ORD-0007540,8811,2,84.25,168.5
ORD-0007540,14338,3,22.16,66.48
ORD-0007540,5572,1,50.85,50.85
ORD-0007540,5420,3,146.73,440.19
ORD-0007541,1318,1,79.55,79.55
ORD-0007542,13319,2,75.76,151.52
ORD-0007543,9596,2,74.41,148.82
ORD-0007543,14471,1,106.15,106.15
ORD-0007543,11986,1,59.17,59.17
ORD-0007544,9366,2,48.05,96.1
ORD-0007544,5069,3,79.52,238.56
ORD-0007544,6393,2,130.53,261.06
ORD-0007545,6504,2,75.47,150.94
ORD-0007545,1744,2,124.51,249.02
ORD-0007545,7670,2,29.08,58.16
ORD-0007546,10952,2,117.17,234.34
ORD-0007546,12022,2,41.92,83.84
ORD-0007547,11443,3,134.59,403.77
ORD-0007548,8908,2,33.9,67.8
ORD-0007549,8464,3,63.56,190.68
ORD-0007550,13844,3,76.75,230.25
ORD-0007550,118,3,71.49,214.47
ORD-0007551,9736,3,85.63,256.89
ORD-0007552,3332,3,25.63,76.89
ORD-0007552,5741,1,132.6,132.6
ORD-0007552,9931,1,33.17,33.17
ORD-0007552,11228,1,14.3,14.3
ORD-0007553,1720,3,23.33,69.99
ORD-0007553,9271,2,90.79,181.58
ORD-0007554,4362,3,83.67,251.01
ORD-0007554,10815,1,116.1,116.1
ORD-0007554,5833,3,11.91,35.73
ORD-0007555,4684,3,127.31,381.93
ORD-0007555,4839,1,69.82,69.82
ORD-0007556,2293,3,133.32,399.96
ORD-0007556,4084,2,147.22,294.44
ORD-0007557,13660,3,102.19,306.57
ORD-0007557,3869,1,111.44,111.44
ORD-0007558,12683,1,38.61,38.61
ORD-0007558,6349,2,30.26,60.52
ORD-0007558,4539,2,125.28,250.56
ORD-0007558,5509,3,97.89,293.67
ORD-0007558,6060,1,97.57,97.57
ORD-0007559,9493,3,114.55,343.65
